hh_id,hh_expenditures_0,hh_expenditures_0_pc,hh_weights,urban,hh_size,Income_Group_5,Income_Group_10,hh_expenditures_USD,expenditures,share_ely,Urban
28268,108576,36192,843.1165,2,3,3,6,3342.960066504511,4200,0.03868258178603006,Rural
28269,86640,86640,843.1165,2,1,5,9,2667.569814341575,3240,0.037396121883656507,Rural
28270,360120,120040,843.1165,2,3,5,10,11087.779796175992,18600,0.051649450183272244,Rural
28271,105804,21160.8,843.1165,2,5,2,4,3257.6126112257152,4560,0.04309855960077124,Rural
28272,167472,41868,843.1165,2,4,4,7,5156.316389051387,5040,0.03009458297506449,Rural
28273,170376,42594,843.1165,2,4,4,7,5245.728008867269,5040,0.029581631215664178,Rural
28274,126492,63246,843.1165,2,2,4,8,3894.5780350380246,5400,0.04269044682667678,Rural
28275,19116,19116,843.1165,2,1,2,4,588.5649188706549,0,0,Rural
28276,62112,15528,814.6185,2,4,2,3,1912.3741494504143,1824,0.02936630602782071,Rural
28277,49596,9919.2,814.6185,2,5,1,1,1527.0174574340344,3072,0.06194047907089281,Rural
28278,22044,7348,814.6185,2,3,1,1,678.7154776932788,2268,0.10288513881328253,Rural
28279,22716,5679,814.6185,2,4,1,1,699.4057698820777,1824,0.08029582673005811,Rural
28280,53544,13386,814.6185,2,4,1,2,1648.572924043228,3408,0.06364858807709547,Rural
28281,406020,135340,814.6185,2,3,5,10,12501.000646571632,4800,0.011822077730161076,Rural
28282,68592,9798.857142857143,814.6185,2,7,1,1,2111.887681270975,3816,0.0556333100069979,Rural
28283,123936,61968,814.6185,2,2,4,8,3815.8810308199145,3348,0.02701394268009295,Rural
28284,33576,8394,814.6185,2,4,1,1,1033.775670433203,0,0,Rural
28285,54660,13665,814.6185,2,4,1,2,1682.933587856769,4944,0.09045005488474205,Rural
28286,54204,27102,759.7293,2,2,3,5,1668.8937467286555,0,0,Rural
28287,81720,20430,759.7293,2,4,2,4,2516.087317959297,0,0,Rural
28288,66264,22088,759.7293,2,3,2,4,2040.2105976169219,0,0,Rural
28289,87420,21855,759.7293,2,4,2,4,2691.585332060716,3600,0.04118050789293068,Rural
28290,99132,24783,759.7293,2,4,3,5,3052.187567351212,3360,0.03389420167049994,Rural
28291,69048,23016,759.7293,2,3,2,4,2125.927522399089,3360,0.04866180048661801,Rural
28292,96636,19327.2,759.7293,2,5,2,4,2975.3379106499588,4560,0.047187383583757604,Rural
28293,91656,30552,759.7293,2,3,3,5,2822.0080667508237,3420,0.03731343283582089,Rural
28294,91548,22887,759.7293,2,4,2,4,2818.682841220481,3600,0.039323633503735744,Rural
28295,11712,11712,54.5794,1,1,1,2,360.6022352904954,0,0,Urban
28296,23772,11886,54.5794,1,2,1,2,731.9190861787617,0,0,Urban
28297,81252,16250.4,54.5794,1,5,2,3,2501.678007327812,3744,0.0460788657509969,Urban
28298,24060,12030,54.5794,1,2,1,2,740.7863542596755,2220,0.09226932668329177,Urban
28299,36204,9051,54.5794,1,4,1,1,1114.6894916715416,5424,0.14981769970169043,Urban
28300,47628,15876,54.5794,1,3,2,3,1466.4244588811232,3528,0.07407407407407407,Urban
28301,190392,95196,54.5794,1,2,5,9,5862.003140490779,0,0,Urban
28302,74232,14846.4,54.5794,1,5,2,3,2285.5383478555377,3552,0.04784998383446492,Urban
28303,41292,6882,54.5794,1,6,1,1,1271.3445611010193,3720,0.09009009009009009,Urban
28304,91092,13013.142857142857,54.5794,1,7,1,2,2804.6430000923674,5472,0.060071136872612306,Urban
28305,104760,52380,54.5794,1,2,4,7,3225.4687644324026,2904,0.0277205040091638,Urban
28306,4176,4176,54.5794,1,1,1,1,128.57538717325042,0,0,Urban
28307,46116,46116,47.5421,1,1,4,7,1419.8713014563257,3360,0.07285974499089254,Urban
28308,38136,19068,47.5421,1,2,2,4,1174.1740817143386,4800,0.12586532410320955,Urban
28309,87216,21804,47.5421,1,4,2,4,2685.3043505034025,3960,0.045404512933406714,Urban
28310,96972,32324,47.5421,1,3,3,6,2985.683056744358,5040,0.05197376562306645,Urban
28311,70848,35424,47.5421,1,2,3,6,2181.3479479048,3960,0.05589430894308943,Urban
28312,85548,21387,47.5421,1,4,2,4,2633.9480895347765,4920,0.05751157245055408,Urban
28313,84828,21207,47.5421,1,4,2,4,2611.7799193324918,4560,0.0537558353373886,Urban
28314,106308,21261.6,47.5421,1,5,2,4,3273.1303303673144,4800,0.04515182300485382,Urban
28315,90396,30132,47.5421,1,3,3,5,2783.213768896826,4560,0.05044470994291783,Urban
28316,126252,21042,47.5421,1,6,2,4,3887.1886449705967,4560,0.03611823971105408,Urban
28317,109956,27489,47.5421,1,4,3,5,3385.449059392223,6240,0.05674997271635927,Urban
28318,66672,22224,47.5421,1,3,2,4,2052.7725607315497,3840,0.05759539236861051,Urban
28319,41364,20682,47.5421,1,2,2,4,1273.5613781212476,3120,0.07542790832608065,Urban
28320,8484,8484,47.5421,1,1,1,1,261.21493888358634,0,0,Urban
28321,25848,25848,882.7439,2,1,3,5,795.8373102620155,0,0,Rural
28322,27696,27696,882.7439,2,1,3,5,852.7356137812126,0,0,Rural
28323,58416,29208,882.7439,2,2,3,5,1798.5775424120202,2640,0.04519309778142974,Rural
28324,85548,21387,882.7439,2,4,2,4,2633.9480895347765,4200,0.04909524477486323,Rural
28325,42960,42960,882.7439,2,1,4,7,1322.700822069645,0,0,Rural
28326,65328,21776,882.7439,2,3,2,4,2011.3919763539518,3600,0.055106539309331376,Rural
28327,59916,19972,882.7439,2,3,2,4,1844.7612303334463,2580,0.04306028439815742,Rural
28328,179184,44796,882.7439,2,4,4,7,5516.918624341883,5400,0.03013661934101259,Rural
28329,23784,23784,961.545,2,1,2,4,732.2885556821332,0,0,Rural
28330,41172,13724,961.545,2,3,1,2,1267.649866067305,3108,0.07548819586126494,Rural
28331,9420,9420,961.545,2,1,1,1,290.0335601465562,0,0,Rural
28332,40404,8080.8,961.545,2,5,1,1,1244.003817851535,3360,0.08316008316008316,Rural
28333,10452,10452,961.545,2,1,1,2,321.80793743649747,0,0,Rural
28334,45492,22746,961.545,2,2,2,4,1400.6588872810125,0,0,Rural
28335,44340,22170,961.545,2,2,2,4,1365.1898149573572,2640,0.05953991880920163,Rural
28336,40212,40212,961.545,2,1,3,6,1238.0923057975924,3288,0.0817666368248284,Rural
28337,17340,17340,797.3638,2,1,2,3,533.8834323716864,0,0,Rural
28338,39516,19758,797.3638,2,2,2,4,1216.6630746020505,2280,0.057698147585788034,Rural
28339,57672,28836,797.3638,2,2,3,5,1775.6704332029929,2760,0.0478568456096546,Rural
28340,61620,20540,797.3638,2,3,2,4,1897.2258998121865,2640,0.042843232716650435,Rural
28341,81432,20358,797.3638,2,4,2,4,2507.220049878383,4320,0.05305039787798409,Rural
28342,183204,61068,797.3638,2,3,4,8,5640.690907971305,3840,0.020960241042771992,Rural
28343,121044,20174,797.3638,2,6,2,4,3726.838880507405,4800,0.03965500148706256,Rural
28344,68508,13701.6,797.3638,2,5,1,2,2109.3013947473755,3360,0.04904536696444211,Rural
28345,90888,22722,797.3638,2,4,2,4,2798.3620185350537,4800,0.052812252442566675,Rural
28346,61380,30690,797.3638,2,2,3,5,1889.8365097447584,2940,0.047898338220918865,Rural
28347,43788,10947,741.1147,2,4,1,2,1348.1942178022723,2904,0.06631953959989038,Rural
28348,36636,12212,741.1147,2,3,1,2,1127.9903937929123,0,0,Rural
28349,29640,9880,741.1147,2,3,1,1,912.5896733273809,2148,0.07246963562753037,Rural
28350,49512,12378,741.1147,2,4,1,2,1524.4311709104345,2352,0.04750363548230732,Rural
28351,56148,18716,741.1147,2,3,2,3,1728.747806274824,3168,0.056422312459927335,Rural
28352,69204,11534,741.1147,2,6,1,2,2130.730625942917,2340,0.03381307438876366,Rural
28353,58068,9678,741.1147,2,6,1,1,1787.8629268142492,3924,0.0675759454432734,Rural
28354,57108,28554,741.1147,2,2,3,5,1758.3053665445366,4176,0.0731246060096659,Rural
28355,15072,15072,741.1147,2,1,2,3,464.05369623449,2184,0.1449044585987261,Rural
28356,45072,22536,747.0039,2,2,2,4,1387.727454663013,0,0,Rural
28357,30372,7593,747.0039,2,4,1,1,935.1273130330368,3408,0.11220861319636508,Rural
28358,55224,9204,747.0039,2,6,1,1,1700.2986545152253,2208,0.03998261625380269,Rural
28359,27684,9228,747.0039,2,3,1,1,852.3661442778412,2160,0.07802340702210664,Rural
28360,54744,9124,747.0039,2,6,1,1,1685.519874380369,3432,0.06269180184129768,Rural
28361,44328,7388,747.0039,2,6,1,1,1364.8203454539857,4080,0.092041147807255,Rural
28362,8940,8940,747.0039,2,1,1,1,275.2547800116999,0,0,Rural
28363,40872,13624,747.0039,2,3,1,2,1258.4131284830198,2580,0.0631238990017616,Rural
28364,208824,29832,40.1665,1,7,3,5,6429.508297669264,8280,0.03965061487185381,Urban
28365,130464,43488,40.1665,1,3,4,7,4016.8724406539613,5400,0.041390728476821195,Urban
28366,223176,55794,40.1665,1,4,4,8,6871.393823701469,8160,0.03656307129798903,Urban
28367,153672,51224,40.1665,1,3,4,7,4731.426460174267,5040,0.032797126347024835,Urban
28368,101052,101052,40.1665,1,1,5,9,3111.302687890637,3480,0.03443771523572022,Urban
28369,260748,130374,40.1665,1,2,5,10,8028.202838757352,4200,0.016107506097841593,Urban
28370,16164,16164,40.1665,1,1,2,3,497.67542104128825,3120,0.19302152932442465,Urban
28371,506544,253272,40.1665,1,2,5,10,15596.046676313927,5904,0.01165545342556619,Urban
28372,278868,55773.6,40.1665,1,5,4,8,8586.10178884818,6000,0.02151555574680494,Urban
28373,368964,92241,40.1665,1,4,5,9,11360.07882016072,7488,0.02029466289394087,Urban
28374,63672,15918,40.1665,1,4,2,3,1960.4051848886975,3120,0.049001130795326045,Urban
28375,52704,26352,40.1665,1,2,3,5,1622.7100588072294,4800,0.09107468123861566,Urban
28376,129300,129300,40.1665,1,1,5,10,3981.0338988269345,3768,0.0291415313225058,Urban
28377,46668,23334,48.2117,1,2,2,4,1436.8668986114105,3456,0.0740550269992286,Urban
28378,44208,11052,48.2117,1,4,1,2,1361.1256504202715,3108,0.07030401737242128,Urban
28379,61488,15372,48.2117,1,4,2,3,1893.161735275101,3540,0.057572209211553475,Urban
28380,119328,59664,48.2117,1,2,4,8,3674.0047415252934,2640,0.022123893805309734,Urban
28381,43500,8700,48.2117,1,5,1,1,1339.3269497213585,3168,0.07282758620689656,Urban
28382,22812,11406,48.2117,1,2,1,2,702.361525909049,2580,0.11309836927932668,Urban
28383,88920,17784,48.2117,1,5,2,3,2737.7690199821423,3840,0.043184885290148446,Urban
28384,49596,49596,48.2117,1,1,4,7,1527.0174574340344,4080,0.08226469876602951,Urban
28385,113232,37744,48.2117,1,3,3,6,3486.3142338126177,3180,0.02808393387028402,Urban
28386,713808,356904,48.2117,1,2,5,10,21977.523938544906,6984,0.009784143635263264,Urban
28387,59664,19888,48.2117,1,3,2,4,1837.0023707626467,3744,0.06275140788415125,Urban
28388,58344,19448,48.2117,1,3,2,4,1796.3607253917917,3624,0.062114356232003294,Urban
28389,23100,11550,48.2117,1,2,1,2,711.2287939899628,0,0,Urban
28390,70992,70992,48.2117,1,1,4,8,2185.781581945257,3432,0.04834347532116295,Urban
28391,44352,8870.4,819.1863,2,5,1,1,1365.5592844607286,2832,0.06385281385281386,Rural
28392,47376,15792,819.1863,2,3,2,3,1458.6655993103236,5184,0.1094224924012158,Rural
28393,32496,16248,819.1863,2,2,2,3,1000.5234151297763,2400,0.07385524372230429,Rural
28394,19980,19980,819.1863,2,1,2,4,615.1667231133964,0,0,Rural
28395,37356,12452,819.1863,2,3,1,2,1150.158563995197,2676,0.07163507870221651,Rural
28396,35628,5938,819.1863,2,6,1,1,1096.954955509714,4320,0.12125294712024251,Rural
28397,35880,7176,819.1863,2,5,1,1,1104.7138150805135,2592,0.07224080267558529,Rural
28398,86808,21702,819.1863,2,4,2,4,2672.7423873887747,3720,0.042853193254077965,Rural
28399,36552,12184,819.1863,2,3,1,2,1125.4041072693126,3432,0.09389363099146422,Rural
28400,9264,9264,737.5115,2,1,1,1,285.23045660272794,0,0,Rural
28401,25680,8560,737.5115,2,3,1,1,790.6647372148158,2520,0.09813084112149532,Rural
28402,173664,28944,737.5115,2,6,3,5,5346.962652791034,5400,0.03109452736318408,Rural
28403,79368,26456,737.5115,2,3,3,5,2443.671295298501,3900,0.04913819171454491,Rural
28404,237396,118698,737.5115,2,2,5,10,7309.215185196589,2520,0.010615174644897134,Rural
28405,33948,11316,737.5115,2,3,1,2,1045.2292250377168,2028,0.05973842347119123,Rural
28406,30504,7626,737.5115,2,4,1,1,939.1914775701223,3168,0.1038552321007081,Rural
28407,55812,9302,737.5115,2,6,1,1,1718.4026601804244,3672,0.06579230273059557,Rural
28408,51840,25920,737.5115,2,2,3,5,1596.1082545644879,3000,0.05787037037037037,Rural
28409,35436,11812,737.5115,2,3,1,2,1091.0434434557715,2184,0.06163223840162547,Rural
28410,32256,32256,837.2187,2,1,3,6,993.1340250623481,2964,0.09188988095238096,Rural
28411,40536,20268,837.2187,2,2,2,4,1248.0679823886205,2640,0.06512729425695678,Rural
28412,19536,9768,837.2187,2,2,1,1,601.4963514886542,0,0,Rural
28413,48552,16184,837.2187,2,3,2,3,1494.8736106407218,3576,0.07365299060800791,Rural
28414,20508,6836,837.2187,2,3,1,1,631.4233812617384,0,0,Rural
28415,42696,8539.2,837.2187,2,5,1,1,1314.572492995474,3360,0.07869589657110736,Rural
28416,38976,9744,837.2187,2,4,1,1,1200.0369469503373,3408,0.0874384236453202,Rural
28417,160932,40233,837.2187,2,4,3,6,4954.955509713969,3420,0.021251211691894714,Rural
28418,84888,14148,837.2187,2,6,1,2,2613.627266849349,3360,0.03958156629912355,Rural
28419,54900,13725,837.2187,2,4,1,2,1690.3229779241972,4032,0.07344262295081967,Rural
28420,11928,11928,837.8043,2,1,1,2,367.2526863511808,0,0,Rural
28421,39732,19866,837.8043,2,2,2,4,1223.313525662736,3168,0.07973421926910298,Rural
28422,100104,50052,837.8043,2,2,4,7,3082.114597124296,2340,0.02337568928314553,Rural
28423,46560,15520,837.8043,2,3,2,3,1433.5416730810678,3840,0.08247422680412371,Rural
28424,44220,22110,837.8043,2,2,2,4,1361.495119923643,3216,0.07272727272727272,Rural
28425,54780,13695,837.8043,2,4,1,2,1686.6282828904832,7560,0.1380065717415115,Rural
28426,38568,12856,837.8043,2,3,1,2,1187.4749838357093,3216,0.08338518979464841,Rural
28427,40380,10095,837.8043,2,4,1,1,1243.264878844792,3408,0.08439821693907876,Rural
28428,44112,7352,837.8043,2,6,1,1,1358.1698943933004,5760,0.1305767138193689,Rural
28429,96828,19365.6,837.8043,2,5,2,4,2981.249422703901,4320,0.044615193952162596,Rural
28430,37644,12548,58.6135,1,3,1,2,1159.0258320761109,7896,0.2097545425565827,Urban
28431,97848,16308,58.6135,1,6,2,3,3012.654330490471,7452,0.076158940397351,Urban
28432,106740,26685,58.6135,1,4,3,5,3286.431232488685,5580,0.05227655986509275,Urban
28433,123792,24758.4,58.6135,1,5,3,5,3811.447396779458,4416,0.03567274137262505,Urban
28434,103128,25782,58.6135,1,4,3,5,3175.220911973891,7800,0.07563416336979288,Urban
28435,47292,47292,58.6135,1,1,4,7,1456.079312786724,3360,0.07104795737122557,Urban
28436,330624,165312,58.6135,1,2,5,10,10179.623756889068,7104,0.02148664343786295,Urban
28437,219420,109710,58.6135,1,2,5,9,6755.749869146218,8520,0.038829641782882146,Urban
28438,615048,205016,58.6135,1,3,5,10,18936.78992579821,10632,0.017286455691263122,Urban
28439,233952,77984,58.6135,1,3,5,9,7203.177437728995,5160,0.022055806319244975,Urban
28440,141972,28394.4,58.6135,1,5,3,5,4371.193694387142,6336,0.044628518299382976,Urban
28441,128700,32175,58.6135,1,4,3,6,3962.560423658364,6360,0.04941724941724942,Urban
28442,63996,21332,791.8007,2,3,2,4,1970.3808614797256,3720,0.058128633039564975,Rural
28443,30552,15276,791.8007,2,2,2,3,940.669355583608,2772,0.09073055773762766,Rural
28444,37428,12476,791.8007,2,3,1,2,1152.3753810154253,3480,0.09297851875601154,Rural
28445,20604,6868,791.8007,2,3,1,1,634.3791372887097,0,0,Rural
28446,32004,10668,791.8007,2,3,1,2,985.3751654915485,2280,0.0712410948631421,Rural
28447,38892,9723,791.8007,2,4,1,1,1197.4506604267374,3360,0.08639308855291576,Rural
28448,35292,8823,791.8007,2,4,1,1,1086.6098094153147,3744,0.10608636518191092,Rural
28449,45300,15100,791.8007,2,3,2,3,1394.7473752270698,2784,0.061456953642384106,Rural
28450,86952,17390.4,791.8007,2,5,2,3,2677.1760214292312,4440,0.05106265525807342,Rural
28451,22896,7632,791.8007,2,3,1,1,704.9478124326488,0,0,Rural
28452,12336,12336,58.0282,1,1,1,2,379.8146494658087,0,0,Urban
28453,29616,29616,58.0282,1,1,3,5,911.850734320638,3084,0.10413290113452188,Urban
28454,27348,13674,58.0282,1,2,1,2,842.0209981834416,2172,0.07942079859587538,Urban
28455,67020,22340,58.0282,1,3,2,4,2063.4871763293204,0,0,Urban
28456,82116,16423.2,58.0282,1,5,2,3,2528.2798115705536,3936,0.047932193482390764,Urban
28457,28992,9664,58.0282,1,3,1,1,892.6383201453248,2100,0.07243377483443708,Urban
28458,44064,14688,58.0282,1,3,2,3,1356.6920163798147,2160,0.049019607843137254,Urban
28459,44220,22110,58.0282,1,2,2,4,1361.495119923643,3288,0.07435549525101764,Urban
28460,159372,79686,58.0282,1,2,5,9,4906.924474275686,2616,0.016414426624501165,Urban
28461,58632,19544,58.0282,1,3,2,4,1805.2279934727055,3432,0.05853458862054851,Urban
28462,233892,116946,58.0282,1,2,5,10,7201.330090212137,8160,0.034887896978092456,Urban
28463,33540,16770,58.0282,1,2,2,3,1032.6672619230887,0,0,Urban
28464,50640,25320,58.0282,1,2,3,5,1559.161304227347,3816,0.07535545023696683,Urban
28465,15084,15084,786.2726,2,1,2,3,464.42316573786144,0,0,Rural
28466,144000,72000,786.2726,2,2,4,8,4433.634040456911,3360,0.023333333333333334,Rural
28467,40740,13580,786.2726,2,3,1,2,1254.3489639459344,3168,0.07776141384388807,Rural
28468,25896,6474,786.2726,2,4,1,1,797.3151882755011,0,0,Rural
28469,79344,15868.8,786.2726,2,5,2,3,2442.932356291758,3360,0.04234724742891712,Rural
28470,51744,12936,786.2726,2,4,1,2,1593.1524985375167,3048,0.05890538033395176,Rural
28471,46164,23082,786.2726,2,2,2,4,1421.3491794698114,2160,0.04678970626462178,Rural
28472,31476,7869,786.2726,2,4,1,1,969.1185073432065,3216,0.10217308425467023,Rural
28473,94392,10488,786.2726,2,9,1,2,2906.247113519505,4428,0.04691075514874142,Rural
28474,193608,48402,786.2726,2,4,4,7,5961.020967394316,4680,0.024172554853105245,Rural
28475,16368,16368,983.4292,2,1,2,3,503.9564025986022,0,0,Rural
28476,70344,17586,983.4292,2,4,2,3,2165.830228763201,3180,0.045206414193108155,Rural
28477,42792,21396,983.4292,2,2,2,4,1317.5282490224454,0,0,Rural
28478,49308,24654,983.4292,2,2,3,5,1518.1501893531206,3120,0.06327573618885374,Rural
28479,82968,20742,983.4292,2,4,2,4,2554.5121463099235,3420,0.041220711599652876,Rural
28480,61212,20404,983.4292,2,3,2,4,1884.6639366975585,3360,0.05489119780435209,Rural
28481,70932,14186.4,983.4292,2,5,1,2,2183.9342344284,3720,0.05244459482321096,Rural
28482,90660,15110,983.4292,2,6,2,3,2791.3420979709967,3960,0.04367968232958306,Rural
28483,98208,14029.714285714286,983.4292,2,7,1,2,3023.7384155916134,3840,0.039100684261974585,Rural
28484,21996,7332,793.9577,2,3,1,1,677.2375996797931,0,0,Rural
28485,31632,10544,793.9577,2,3,1,2,973.9216108870347,2340,0.07397572078907436,Rural
28486,25488,8496,793.9577,2,3,1,1,784.7532251608733,2400,0.09416195856873823,Rural
28487,32616,16308,793.9577,2,2,2,3,1004.2181101634903,1716,0.05261221486387049,Rural
28488,28428,14214,793.9577,2,2,1,2,875.2732534868685,2712,0.09539890249050233,Rural
28489,27552,13776,793.9577,2,2,1,2,848.3019797407557,0,0,Rural
28490,43452,7242,793.9577,2,6,1,1,1337.8490717078728,3408,0.0784313725490196,Rural
28491,6288,6288,793.9577,2,1,1,1,193.60201976661844,0,0,Rural
28492,22380,11190,793.9577,2,2,1,2,689.0606237876782,2496,0.11152815013404825,Rural
28493,82992,82992,56.4496,1,1,5,9,2555.2510853166664,3060,0.036871023713128975,Urban
28494,23928,23928,56.4496,1,1,2,4,736.72218972259,0,0,Urban
28495,24252,12126,56.4496,1,2,1,2,746.6978663136181,0,0,Urban
28496,68532,34266,56.4496,1,2,3,6,2110.0403337541184,3360,0.04902819120994572,Urban
28497,95904,31968,56.4496,1,3,3,6,2952.8002709443026,3840,0.04004004004004004,Urban
28498,71844,23948,56.4496,1,3,2,4,2212.013916684627,3600,0.05010856856522465,Urban
28499,83904,20976,56.4496,1,4,2,4,2583.3307675728934,3360,0.04004576659038902,Urban
28500,135912,33978,56.4496,1,4,3,6,4184.611595184581,6600,0.04856083348048738,Urban
28501,90684,22671,56.4496,1,4,2,4,2792.0810369777396,4620,0.050946142649199416,Urban
28502,88716,22179,56.4496,1,4,2,4,2731.4880384248286,4380,0.04937102664682808,Urban
28503,102720,25680,56.4496,1,4,3,5,3162.658948859263,4320,0.04205607476635514,Urban
28504,51708,51708,56.4496,1,1,4,7,1592.0440900274025,4200,0.08122534230679972,Urban
28505,214032,35672,56.4496,1,6,3,6,6589.858062132455,7860,0.03672348060103162,Urban
28506,13116,13116,56.4496,1,1,1,2,403.8301671849503,0,0,Urban
28507,22932,11466,58.5723,1,2,1,2,706.056220942763,0,0,Urban
28508,27012,27012,58.5723,1,1,3,5,831.6758520890422,0,0,Urban
28509,86532,43266,58.5723,1,2,4,7,2664.244588811232,3360,0.03882956594092359,Urban
28510,47016,23508,58.5723,1,2,2,4,1447.5815142091815,0,0,Urban
28511,78348,26116,58.5723,1,3,3,5,2412.266387511931,3840,0.04901209986215347,Urban
28512,64116,21372,58.5723,1,3,2,4,1974.0755565134396,4200,0.06550626988583193,Urban
28513,62340,20780,58.5723,1,3,2,4,1919.394070014471,4200,0.06737247353224254,Urban
28514,51696,25848,58.5723,1,2,3,5,1591.674620524031,3420,0.06615598885793872,Urban
28515,257820,64455,58.5723,1,4,4,8,7938.052279934727,3600,0.013963230160577147,Urban
28516,71328,23776,58.5723,1,3,2,4,2196.1267280396564,3540,0.04962987886944818,Urban
28517,70284,17571,58.5723,1,4,2,3,2163.982881246344,4200,0.05975755506231859,Urban
